,Completion_rate,Tuition_in_state,Tuition_out_state,Faculty_salary,Pell_grant_rate,SAT_average,ACT_50thPercentile,pct_White,pct_Black,pct_Hispanic,pct_Asian,Parents_middlesch,Parents_highsch,Parents_college
2141,0.2698,5786.0,16096.0,5512.0,0.4172,936.0,20.0,0.8358,0.0082,0.049,0.0095,0.0303712036,0.392575928,0.5770528684
2142,0.8091,14272.0,33190.0,10165.0,0.1834,1275.0,29.0,0.8346,0.0661,0.0321,0.0221,0.0046838407,0.1675537577,0.8277624015
2143,0.7181,34742.0,34742.0,8000.0,0.2632,1165.0,25.0,0.4355,0.0596,0.0191,0.3628,0.0209973753,0.2244094488,0.7545931759
2144,0.3981,35666.0,35666.0,8273.0,0.4861,858.0,18.0,0.2115,0.1811,0.3686,0.1266,0.0754716981,0.3962264151,0.5283018868
2145,0.6628,35130.0,35130.0,8217.0,0.3576,1211.0,27.0,0.4792,0.3023,0.0495,0.0629,0.0227765727,0.2592190889,0.7180043384
2146,0.7752,40707.0,40707.0,9737.0,0.1856,1231.0,28.0,0.6836,0.0272,0.089,0.0416,0.0181229773,0.1948220065,0.7870550162
2147,0.7965,9806.0,34676.0,11472.0,0.2476,1297.0,29.0,0.4427,0.0418,0.2227,0.1995,0.0357374919,0.2220056314,0.7422568768
2148,0.4605,8838.0,24825.0,6978.0,0.3213,1047.0,23.0,0.7203,0.0176,0.0863,0.0578,0.0370624571,0.3466026081,0.6163349348
2149,0.3689,23828.0,23828.0,5036.0,0.4261,986.0,21.0,0.7269,0.1235,0.0219,0.0019,0.0275362319,0.4123188406,0.5601449275
2150,0.3817,5701.0,16603.0,6410.0,0.3639,1030.0,22.0,0.7152,0.189,0.0205,0.0145,0.0218427323,0.3987291501,0.5794281176
2151,0.6574,45750.0,45750.0,9651.0,0.1952,1127.0,25.0,0.3466,0.0341,0.1057,0.1103,0.0194410693,0.1931956258,0.787363305
2152,0.5594,30050.0,30050.0,8439.0,0.4137,975.0,21.0,0.4531,0.0528,0.3626,0.0361,0.0313199105,0.3064876957,0.6621923937
2153,0.7382,33778.0,33778.0,8897.0,0.197,1138.0,26.0,0.8141,0.0475,0.0316,0.0219,0.0040700041,0.1823361823,0.8135938136
2154,0.3619,7860.0,14220.0,5624.0,0.5408,989.0,21.0,0.6569,0.2365,0.0422,0.0071,0.0316766794,0.387766248,0.5805570726
2155,0.437,25946.0,25946.0,5296.0,0.3741,999.0,22.0,0.5413,0.1201,0.0783,0.0061,0.0293685756,0.3979441997,0.5726872247
2156,0.3833,37988.0,37988.0,8983.0,0.281,965.0,20.0,0.2339,0.1099,0.3719,0.0461,0.0453441296,0.3801619433,0.5744939271
2157,0.3016,28470.0,28470.0,6103.0,0.5436,933.0,20.0,0.4674,0.1182,0.2122,0.0254,0.0424710425,0.3416988417,0.6158301158
2158,0.8084,13800.0,29590.0,8478.0,0.1553,1240.0,28.0,0.8095,0.0367,0.033,0.0176,0.0173988691,0.2738871973,0.7087139336
2159,0.6886,30000.0,30000.0,9063.0,0.1782,1158.0,26.0,0.7994,0.0462,0.0494,0.0202,0.0054374691,0.1606524963,0.8339100346
2160,0.6852,38526.0,38526.0,9565.0,0.1232,1118.0,25.0,0.6311,0.0549,0.1052,0.0313,0.008797654,0.1356304985,0.8555718475
2161,0.506,7758.0,15331.0,6576.0,0.3122,1050.0,23.0,0.8639,0.0148,0.0374,0.028,0.0137247427,0.3587495234,0.6275257339
2162,0.3913,23296.0,23296.0,4828.0,0.4946,923.0,20.0,0.6459,0.2183,0.0385,0.0068,0.0545977011,0.3965517241,0.5488505747
2163,0.4017,6318.0,16890.0,6958.0,0.3727,1050.0,23.0,0.6166,0.2751,0.0194,0.0177,0.0170146945,0.3747099768,0.6082753287
2164,0.3698,7510.0,13120.0,6957.0,0.4618,1088.0,24.0,0.7302,0.1466,0.0203,0.0075,0.0297902344,0.3960867266,0.574123039
2165,0.4843,25878.0,25878.0,6865.0,0.5031,990.0,21.0,0.5064,0.3233,0.0803,0.0174,0.0307548928,0.3681267474,0.6011183597
2166,0.4064,7183.0,21093.0,10201.0,0.364,1012.0,22.0,0.3329,0.0777,0.2752,0.1554,0.0568991853,0.366598778,0.5765020367
2167,0.4371,8892.0,19752.0,7163.0,0.4157,998.0,22.0,0.5666,0.2175,0.1525,0.0097,0.0371358227,0.3278621256,0.6350020517
2168,0.4584,9760.0,22770.0,7130.0,0.377,993.0,21.0,0.6924,0.2078,0.0369,0.0065,0.0092738753,0.3048539858,0.6858721389
2169,0.4513,6744.0,15024.0,7109.0,0.4644,1082.0,24.0,0.6095,0.3178,0.0323,0.0122,0.0214687593,0.3091501333,0.6693811075
2170,0.618,10154.0,21246.0,9191.0,0.3237,970.0,21.0,0.7909,0.0858,0.0682,0.0109,0.0142045455,0.3256714876,0.6601239669
2171,0.9288,49380.0,49380.0,17082.0,0.1248,1505.0,34.0,0.4491,0.0475,0.0861,0.1714,0.0111193477,0.1186063751,0.8702742772
2172,0.6003,7502.0,20142.0,8371.0,0.3261,1140.0,25.0,0.7211,0.202,0.0246,0.0119,0.0104384134,0.2324783776,0.7570832091
2173,0.3148,10059.0,23378.0,7440.0,0.6507,838.0,17.0,0.0236,0.8481,0.0712,0.0259,0.0265300762,0.3083793013,0.6650906225
2174,0.2727,19370.0,19370.0,6142.0,0.4973,983.0,21.0,0.7378,0.1298,0.0709,0.0026,0.0249520154,0.3090211132,0.6660268714
2175,0.4205,7794.0,23319.0,8121.0,0.4065,1030.0,22.0,0.6014,0.0348,0.1111,0.0768,0.0445595855,0.3352331606,0.6202072539
2176,0.6279,28055.0,28055.0,6599.0,0.2758,932.0,19.0,0.7671,0.0262,0.0492,0.0236,0.0221642764,0.3820078227,0.5958279009
2177,0.5886,28233.0,28233.0,8506.0,0.3472,982.0,22.0,0.6145,0.0743,0.1514,0.021,0.030669145,0.3355018587,0.6338289963
2178,0.4432,25070.0,25070.0,5280.0,0.3832,969.0,21.0,0.6286,0.0858,0.0497,0.0111,0.0290519878,0.379204893,0.5917431193
2179,0.4121,6143.0,16717.0,6326.0,0.4777,945.0,20.0,0.4763,0.3998,0.0539,0.0099,0.0180349427,0.3007702423,0.681194815
2180,0.5566,7713.0,9795.0,7451.0,0.2716,1050.0,23.0,0.9036,0.0161,0.0181,0.0092,0.0073619632,0.2231083845,0.7695296524
2181,0.6734,35690.0,35690.0,8876.0,0.2304,1086.0,24.0,0.5437,0.1094,0.0852,0.0571,0.0081709617,0.1681332495,0.8236957888
2182,0.5019,24948.0,24948.0,6649.0,0.3874,861.0,18.0,0.5162,0.1807,0.0276,0.0122,0.0212121212,0.4181818182,0.5606060606
2183,0.4635,7733.0,19277.0,7590.0,0.3386,1033.0,22.0,0.5633,0.0412,0.1727,0.0161,0.0365416766,0.3095294961,0.6539288273
2184,0.4047,6782.0,7538.0,7444.0,0.3884,970.0,21.0,0.6159,0.0566,0.2458,0.0136,0.0531884472,0.3440091507,0.6028024021
2185,0.4697,9276.0,17726.0,9758.0,0.4035,947.0,20.0,0.8496,0.0877,0.0193,0.0085,0.0078363082,0.3835437527,0.6086199391
2186,0.5828,27300.0,27300.0,6196.0,0.306,1055.0,23.0,0.8005,0.039,0.0807,0.01,0.0205831904,0.2401372213,0.7392795883
2187,0.6386,11744.0,21208.0,9088.0,0.2662,1091.0,24.0,0.8353,0.0537,0.0283,0.01,0.0134976065,0.325198148,0.6613042455
2188,0.3518,11290.0,23746.0,7211.0,0.5424,917.0,19.0,0.7977,0.0378,0.0309,0.0069,0.0190995907,0.4024556617,0.5784447476
2189,0.3607,26275.0,26275.0,6094.0,0.5164,938.0,20.0,0.4705,0.1654,0.252,0.0079,0.0334394904,0.3407643312,0.6257961783
2190,0.5216,9475.0,18420.0,8632.0,0.4654,1016.0,23.0,0.7372,0.0935,0.078,0.0211,0.0157273919,0.3368283093,0.6474442988
2191,0.3885,4657.0,17010.0,7548.0,0.7108,844.0,18.0,0.1449,0.7402,0.0239,0.0027,0.0240601504,0.3353383459,0.6406015038
2192,0.7042,40198.0,40198.0,9264.0,0.1983,1239.0,28.0,0.6408,0.0684,0.1419,0.0622,0.0131482834,0.1748234721,0.8120282445
2193,0.4655,36765.0,36765.0,9564.0,0.2552,941.0,20.0,0.6916,0.0877,0.0576,0.0193,0.0194610778,0.2769461078,0.7035928144
2194,0.3955,18290.0,18290.0,5793.0,0.4891,966.0,21.0,0.8247,0.1196,0.0173,0.0045,0.0232828871,0.4854481956,0.4912689173
2195,0.561,11767.0,15969.0,8263.0,0.4278,970.0,21.0,0.6656,0.1659,0.0795,0.0099,0.0226110893,0.345064884,0.6323240267
2196,0.3211,24000.0,24000.0,4616.0,0.5333,970.0,21.0,0.7154,0.1222,0.0214,0.005,0.0280172414,0.3685344828,0.6034482759
2197,0.723,30530.0,30530.0,8909.0,0.2965,1070.0,24.0,0.4168,0.0655,0.049,0.2388,0.0269972452,0.252892562,0.7201101928
2198,0.9276,48452.0,48452.0,17545.0,0.1736,1519.0,34.0,0.3511,0.0599,0.1495,0.2589,0.040247678,0.2182662539,0.7414860681
2199,0.2849,6930.0,18379.0,6087.0,0.328,961.0,21.0,0.8714,0.0362,0.0299,0.0101,0.0329424902,0.4422110553,0.5248464545
2200,0.3671,7287.0,16311.0,7737.0,0.5353,842.0,17.0,0.1017,0.7367,0.0212,0.0096,0.0231213873,0.3949903661,0.5818882466
2201,0.5348,27598.0,27598.0,4134.0,0.4521,1030.0,22.0,0.5592,0.142,0.2271,0.0205,0.0551583248,0.3462717058,0.5985699694
2202,0.7058,9408.0,21076.0,7368.0,0.2724,1070.0,23.0,0.5904,0.1912,0.0715,0.0564,0.0176329946,0.2719665272,0.7104004782
2203,0.2754,8720.0,15656.0,7940.0,0.7567,844.0,18.0,0.0165,0.9251,0.0116,0.0032,0.0156599553,0.3503355705,0.6340044743
2204,0.4112,22850.0,22850.0,6071.0,0.3558,1047.0,23.0,0.7181,0.0873,0.048,0.0275,0.0184108527,0.2722868217,0.7093023256
2205,0.3996,8500.0,22852.0,9568.0,0.2701,1055.0,23.0,0.5049,0.0485,0.1724,0.0974,0.0439716312,0.295845998,0.6601823708
2206,0.7807,39316.0,39316.0,7853.0,0.1878,1241.0,28.0,0.738,0.046,0.063,0.046,0.0173796791,0.1831550802,0.7994652406
2207,0.6216,25430.0,25430.0,6408.0,0.3804,1106.0,25.0,0.6751,0.0819,0.0688,0.0163,0.0151515152,0.2191919192,0.7656565657
2208,0.2,11525.0,11525.0,4637.0,0.841,802.0,17.0,0.0267,0.9211,0.022,0.0,0.0232945092,0.4575707155,0.5191347754
2209,0.6513,28200.0,28200.0,8135.0,0.2916,1038.0,23.0,0.6759,0.0514,0.0385,0.0126,0.0128291695,0.2336259284,0.7535449021
2210,0.3937,28095.0,28095.0,5362.0,0.5181,912.0,18.0,0.3271,0.222,0.2348,0.0292,0.0538641686,0.3653395785,0.5807962529
2211,0.6376,39842.0,39842.0,8231.0,0.3286,1157.0,26.0,0.5764,0.0615,0.1452,0.0488,0.04,0.2215384615,0.7384615385
2212,0.5723,27960.0,27960.0,6281.0,0.3815,1029.0,22.0,0.8415,0.0858,0.0247,0.0077,0.0217391304,0.2921195652,0.6861413043
2213,0.7632,10002.0,28804.0,11841.0,0.1771,1228.0,28.0,0.6378,0.0294,0.0457,0.0688,0.0103064822,0.1750745864,0.8146189314
2214,0.505,9738.0,20682.0,7866.0,0.3621,1070.0,23.0,0.7406,0.1467,0.0382,0.0172,0.0112256165,0.2968347442,0.6919396393
2215,0.564,29798.0,29798.0,7043.0,0.2009,1083.0,24.0,0.8261,0.036,0.0192,0.012,0.0079176564,0.32304038,0.6690419636
2216,0.8961,44008.0,44008.0,12133.0,0.2192,1363.0,31.0,0.4048,0.0924,0.0623,0.2204,0.0196270854,0.1545632974,0.8258096173
2217,0.328,7073.0,18683.0,6210.0,0.3301,949.0,21.0,0.864,0.0438,0.0263,0.0094,0.0308641975,0.4154320988,0.5537037037
2218,0.4924,9738.0,22093.0,7863.0,0.3778,1050.0,23.0,0.628,0.0325,0.1925,0.016,0.0355034799,0.3368866179,0.6276099022
2219,0.6505,8309.0,18851.0,7729.0,0.26,1050.0,23.0,0.8271,0.0271,0.0384,0.0121,0.0121565767,0.2127400924,0.7751033309
2220,0.5493,7060.0,14110.0,7442.0,0.3145,1090.0,24.0,0.8124,0.0469,0.0347,0.0138,0.016234691,0.3063229849,0.6774423241
2221,0.6015,29090.0,29090.0,7060.0,0.2626,1186.0,27.0,0.845,0.0396,0.0575,0.0108,0.0135135135,0.1933471933,0.7931392931
2222,0.4985,30471.0,30471.0,7339.0,0.5196,929.0,19.0,0.1371,0.0589,0.4757,0.1554,0.0631786772,0.3198420533,0.6169792695
2223,0.5986,7780.0,20900.0,8431.0,0.3229,1125.0,25.0,0.7221,0.2019,0.0265,0.0125,0.0099984618,0.2385786802,0.751422858
2224,0.5603,16158.0,16158.0,6767.0,0.7353,900.0,19.0,0.0147,0.9076,0.0194,0.0095,0.0136452242,0.3099415205,0.6764132554
2225,0.7913,6507.0,21673.0,9891.0,0.3321,1228.0,28.0,0.6576,0.0811,0.1797,0.0243,0.0154602952,0.2572909346,0.7272487702
2226,0.5756,11324.0,32866.0,13790.0,0.3826,988.0,20.0,0.5306,0.1209,0.1455,0.1177,0.017515121,0.2436995968,0.7387852823
2227,0.6686,37540.0,37540.0,8708.0,0.2346,1122.0,25.0,0.7111,0.0503,0.1044,0.0446,0.0157894737,0.1915789474,0.7926315789
2228,0.7143,42930.0,42930.0,9903.0,0.2588,1124.0,25.0,0.4633,0.0405,0.251,0.1039,0.0305272895,0.2340425532,0.7354301573
2229,0.4156,10260.0,18792.0,9132.0,0.3928,1050.0,23.0,0.7406,0.131,0.0246,0.0235,0.0137018663,0.389794472,0.5965036617
2230,0.9552,51366.0,51366.0,14777.0,0.1506,1459.0,33.0,0.434,0.0652,0.1167,0.141,0.0233183857,0.1470852018,0.8295964126
2231,0.5194,28740.0,28740.0,6809.0,0.3941,1025.0,22.0,0.6545,0.1392,0.0523,0.0086,0.0202224469,0.3053589484,0.6744186047
2232,0.3889,23900.0,23900.0,5276.0,0.5308,902.0,19.0,0.4237,0.4795,0.0321,0.0047,0.0407166124,0.3957654723,0.5635179153
2233,0.3345,23900.0,23900.0,5088.0,0.5297,1004.0,21.0,0.442,0.4638,0.0332,0.0046,0.0347513481,0.3948472139,0.570401438
2234,0.5593,31390.0,31390.0,7004.0,0.3292,1105.0,24.0,0.7945,0.0833,0.0668,0.0228,0.0133060389,0.2635619243,0.7231320368
2235,0.913,45622.0,45622.0,13355.0,0.1371,1375.0,32.0,0.5797,0.0432,0.1055,0.0937,0.0130748422,0.1298467087,0.8570784491
2236,0.2704,25135.0,25135.0,4817.0,0.4942,950.0,20.0,0.7007,0.1458,0.0307,0.0033,0.0181818182,0.3890909091,0.5927272727
2237,0.3431,11449.0,24472.0,9856.0,0.479,1070.0,23.0,0.5501,0.2072,0.0429,0.0784,0.0333598094,0.3363780778,0.6302621128
2238,0.3403,30850.0,30850.0,7516.0,0.4853,926.0,21.0,0.2358,0.3593,0.1843,0.0349,0.0424597365,0.406295754,0.5512445095
2239,0.8041,5150.0,5150.0,10331.0,0.3716,1290.0,29.0,0.8327,0.0048,0.0567,0.0186,0.0037699137,0.1076249544,0.8886051319
2240,0.7322,11454.0,30882.0,10612.0,0.2231,1228.0,28.0,0.7698,0.0915,0.0442,0.0277,0.0086580087,0.1866564808,0.8046855106
2241,0.715,8965.0,20407.0,8375.0,0.2556,1110.0,25.0,0.7424,0.0152,0.0742,0.0665,0.0163786897,0.2501799856,0.7334413247
2242,0.4069,28760.0,28760.0,5201.0,0.2857,1053.0,24.0,0.637,0.1221,0.0974,0.0149,0.0520833333,0.2361111111,0.7118055556
2243,0.6434,31200.0,31200.0,8217.0,0.3213,969.0,21.0,0.3928,0.1491,0.177,0.0374,0.0438184664,0.3802816901,0.5758998435
2244,0.5714,23310.0,23310.0,7929.0,0.4174,976.0,21.0,0.166,0.0781,0.0793,0.318,0.0499432463,0.3734392736,0.5766174801
2245,0.4783,24800.0,24800.0,5688.0,0.1771,1076.0,24.0,0.6641,0.0499,0.1396,0.0415,0.0429936306,0.3152866242,0.6417197452
2246,0.9076,46902.0,46902.0,10168.0,0.1061,1306.0,30.0,0.787,0.0323,0.0523,0.0366,0.0129366106,0.1228978008,0.8641655886
2247,0.4839,25396.0,25396.0,5838.0,0.4955,939.0,20.0,0.5877,0.2464,0.0403,0.0077,0.0369747899,0.3260504202,0.6369747899
2248,0.7117,39858.0,39858.0,7929.0,0.3255,1090.0,24.0,0.5239,0.017,0.1274,0.1215,0.0253164557,0.2858649789,0.6888185654
2249,0.6388,36540.0,36540.0,8653.0,0.265,1248.0,28.0,0.6555,0.0221,0.051,0.0349,0.0136585366,0.2312195122,0.7551219512
2250,0.4461,6094.0,19652.0,8541.0,0.4128,982.0,21.0,0.2797,0.0297,0.5604,0.0118,0.0762179596,0.3600407401,0.5637413003
2251,0.4925,7618.0,16978.0,7410.0,0.4306,997.0,22.0,0.5254,0.1853,0.2044,0.014,0.0492036405,0.3666097838,0.5841865757
2252,0.8162,47190.0,47190.0,12019.0,0.184,1340.0,31.0,0.66,0.0186,0.09,0.1045,0.0120361083,0.1695085256,0.8184553661
2253,0.2229,6246.0,13928.0,6438.0,0.7736,804.0,17.0,0.0139,0.9543,0.0069,0.0006,0.0194871795,0.3979487179,0.5825641026
2254,0.2092,3453.0,10060.0,5277.0,0.4324,932.0,20.0,0.8005,0.095,0.0631,0.0077,0.0347144457,0.3096304591,0.6556550952
2255,0.9303,47736.0,47736.0,11246.0,0.135,1408.0,32.0,0.6499,0.0387,0.0637,0.0901,0.0291479821,0.0941704036,0.8766816143
2256,0.6681,8128.0,16474.0,6688.0,0.2209,1145.0,24.0,0.7401,0.1125,0.0444,0.0246,0.0111011101,0.2835283528,0.7053705371
2257,0.4049,25430.0,25430.0,9482.0,0.4424,1084.0,24.0,0.3129,0.2098,0.3101,0.0657,0.0452690167,0.3398886827,0.6148423006
2258,0.5095,12976.0,22072.0,7834.0,0.4297,1010.0,22.0,0.5909,0.1672,0.13,0.0485,0.0336453327,0.3379711611,0.6283835062
2259,0.3844,9364.0,24909.0,8853.0,0.447,1011.0,22.0,0.6461,0.2088,0.0363,0.0225,0.0166839259,0.3527787366,0.6305373375
2260,0.9569,45890.0,45890.0,15460.0,0.1417,1442.0,32.0,0.4629,0.0731,0.0998,0.1815,0.0180761782,0.1571981924,0.8247256294
2261,0.3018,7032.0,15888.0,5949.0,0.364,913.0,20.0,0.6766,0.1899,0.0185,0.0056,0.0180451128,0.4736842105,0.5082706767
2262,0.3333,11444.0,11444.0,6628.0,0.3335,1010.0,22.0,0.601,0.1859,0.1205,0.0306,0.0394021739,0.4320652174,0.5285326087
2263,0.4453,9912.0,24792.0,7188.0,0.3252,1044.0,23.0,0.7656,0.0979,0.03,0.0132,0.0238134341,0.3332238463,0.6429627197
2264,0.5564,13427.0,29125.0,11486.0,0.281,1197.0,26.0,0.6351,0.0597,0.0975,0.0902,0.0312380222,0.2744346493,0.6943273285
2265,0.6184,10110.0,21192.0,9614.0,0.2481,1140.0,25.0,0.778,0.0779,0.0326,0.0247,0.0106355383,0.2743190661,0.7150453956
2266,0.3337,8282.0,21616.0,6546.0,0.3804,970.0,21.0,0.4845,0.0725,0.3248,0.0124,0.0304327152,0.3804089396,0.5891583452
2267,0.3516,7063.0,16222.0,6109.0,0.8128,871.0,18.0,0.0107,0.9092,0.0118,0.0017,0.0185074627,0.3982089552,0.5832835821
2268,0.3532,7620.0,18408.0,6210.0,0.3898,1006.0,22.0,0.5357,0.3122,0.0588,0.0068,0.0223463687,0.4019553073,0.575698324
2269,0.3513,5824.0,12288.0,6656.0,0.4803,965.0,21.0,0.8615,0.0516,0.0184,0.0036,0.0203171457,0.4226957384,0.556987116
2270,0.5767,34200.0,34200.0,6842.0,0.4437,1070.0,23.0,0.6257,0.0955,0.1219,0.0179,0.0360205832,0.2830188679,0.6809605489
2271,0.3754,9356.0,18238.0,7606.0,0.4522,993.0,21.0,0.6843,0.1178,0.0382,0.0159,0.0189542484,0.3673202614,0.6137254902
2272,0.6221,7835.0,25057.0,10036.0,0.3092,1131.0,25.0,0.7051,0.0136,0.1011,0.0545,0.0195644149,0.2479389689,0.7324966162
2273,0.5675,9260.0,15340.0,8387.0,0.3576,1004.0,21.0,0.7458,0.074,0.096,0.022,0.0270410816,0.3478939158,0.6250650026
2274,0.5242,25300.0,25300.0,9271.0,0.4234,937.0,21.0,0.4002,0.1894,0.2068,0.0425,0.0525714286,0.3588571429,0.5885714286
2275,0.6538,41836.0,41836.0,8993.0,0.3684,1061.0,23.0,0.3128,0.0548,0.4433,0.0991,0.0456431535,0.3042876902,0.6500691563
2276,0.761,43573.0,43573.0,11095.0,0.2035,1208.0,27.0,0.5978,0.0162,0.1433,0.0981,0.008780037,0.1686691312,0.8225508318
2277,0.5283,32050.0,32050.0,7064.0,0.3024,1036.0,22.0,0.5738,0.2828,0.0557,0.0541,0.0230326296,0.3992322457,0.5777351248
2278,0.2218,14346.0,14346.0,5440.0,0.6595,786.0,16.0,0.0517,0.6746,0.2252,0.0021,0.0544,0.3632,0.5824
2279,0.3946,6775.0,17935.0,8122.0,0.5843,901.0,19.0,0.196,0.0656,0.4979,0.065,0.1484577688,0.4084750649,0.4430671663
2280,0.3816,7689.0,22929.0,7337.0,0.5135,1010.0,22.0,0.6125,0.2142,0.0655,0.015,0.0245087216,0.3705012144,0.604990064
2281,0.5733,11580.0,13740.0,8313.0,0.4083,990.0,21.0,0.6683,0.192,0.0696,0.0094,0.0193084868,0.3228558599,0.6578356533
2282,0.3839,7252.0,17780.0,7697.0,0.3268,1020.0,22.0,0.5497,0.0086,0.1047,0.0061,0.0163841808,0.2983050847,0.6853107345
2283,0.6951,7327.0,16777.0,6517.0,0.2687,1058.0,23.0,0.7136,0.0432,0.1017,0.0106,0.0074051219,0.2647331071,0.7278617711
2284,0.7785,35360.0,35360.0,8908.0,0.1757,1200.0,27.0,0.7257,0.0264,0.0727,0.0938,0.0082872928,0.1636740331,0.828038674
2285,0.625,40117.0,40117.0,11256.0,0.3167,1252.0,28.0,0.373,0.0683,0.1471,0.1082,0.0464240903,0.26097867,0.6925972396
2286,0.332,26632.0,26632.0,5438.0,0.6787,863.0,18.0,0.3034,0.4925,0.0237,0.0044,0.0413153457,0.4392917369,0.5193929174
2287,0.3563,8730.0,17098.0,8953.0,0.3555,1016.0,22.0,0.734,0.1177,0.0356,0.0273,0.0170815919,0.3341813556,0.6487370525
2288,0.2595,21662.0,21662.0,5436.0,0.392,989.0,21.0,0.6197,0.1643,0.0122,0.0071,0.0296167247,0.3763066202,0.5940766551
2289,0.5469,24825.0,24825.0,5782.0,0.3138,962.0,21.0,0.5518,0.1452,0.1248,0.0587,0.0214285714,0.2857142857,0.6928571429
2290,0.3261,25200.0,25200.0,5671.0,0.4191,1059.0,23.0,0.7372,0.0607,0.1306,0.0078,0.030237581,0.3153347732,0.6544276458
2291,0.6553,10158.0,25458.0,10941.0,0.3138,1158.0,26.0,0.523,0.0382,0.1891,0.0693,0.0417803844,0.3281168341,0.6301027815
2292,0.3576,6160.0,13490.0,6123.0,0.4738,980.0,21.0,0.8694,0.0647,0.0133,0.0069,0.0243111831,0.4343598055,0.5413290113
2293,0.2638,7764.0,17979.0,6219.0,0.4671,951.0,21.0,0.7613,0.0268,0.0528,0.0184,0.0415800416,0.3998613999,0.5585585586
2294,0.9334,45358.0,45358.0,13820.0,0.1636,1422.0,32.0,0.4268,0.0587,0.1116,0.1635,0.0091358025,0.1291358025,0.8617283951
2295,0.3401,11018.0,23714.0,6942.0,0.5028,975.0,18.0,0.807,0.0296,0.0288,0.0109,0.0249017038,0.4246395806,0.5504587156
2296,0.5853,36420.0,36420.0,6948.0,0.399,1032.0,22.0,0.6523,0.098,0.0612,0.1115,0.0277442702,0.2478890229,0.7243667069
2297,0.5813,31140.0,31140.0,6344.0,0.4368,1029.0,21.0,0.4866,0.2112,0.1985,0.0161,0.0384615385,0.3264540338,0.6350844278
2298,0.52,7392.0,20112.0,7011.0,0.336,1064.0,23.0,0.8192,0.0765,0.0183,0.0073,0.0212883605,0.333701963,0.6450096765
2299,0.4188,8878.0,18102.0,8946.0,0.4003,1053.0,23.0,0.4139,0.1478,0.2389,0.107,0.07026491,0.359611843,0.5701232469
2300,0.7222,14061.0,25168.0,7862.0,0.2772,1090.0,24.0,0.7554,0.0841,0.1013,0.0214,0.0199750312,0.2764599806,0.7035649882
2301,0.6622,25710.0,25710.0,8716.0,0.3316,1054.0,23.0,0.6246,0.1258,0.1379,0.0704,0.0215343203,0.33512786,0.6433378197
2302,0.4629,9205.0,29791.0,8183.0,0.3807,1025.0,23.0,0.7054,0.0994,0.067,0.0395,0.025061535,0.3257999552,0.6491385097
2303,0.4774,30284.0,30284.0,6350.0,0.3656,1057.0,22.0,0.5366,0.0631,0.1216,0.0554,0.021875,0.3328125,0.6453125
2304,0.4497,6238.0,23764.0,7405.0,0.3624,1072.0,23.0,0.7923,0.0102,0.0483,0.0135,0.0145699075,0.2877556739,0.6976744186
2305,0.4248,8002.0,17838.0,7362.0,0.7067,837.0,17.0,0.0268,0.8549,0.0208,0.0045,0.0174326466,0.3609350238,0.6216323296
2306,0.5597,14307.0,30875.0,11704.0,0.2605,1172.0,27.0,0.6327,0.0605,0.1088,0.0913,0.0378168438,0.2798446443,0.6823385119
2307,0.9193,46704.0,46704.0,16830.0,0.1786,1507.0,34.0,0.3657,0.0568,0.1524,0.2501,0.0356652949,0.2112482853,0.7530864198
2308,0.6914,7873.0,25790.0,9190.0,0.1978,1162.0,26.0,0.756,0.1112,0.0506,0.0343,0.0115688488,0.2704571106,0.7179740406
2309,0.9417,16412.0,45756.0,13564.0,0.1214,1362.0,31.0,0.5929,0.065,0.0635,0.1302,0.0071355759,0.1508664628,0.8419979613
2310,0.3005,6725.0,16748.0,6428.0,0.4025,972.0,21.0,0.7213,0.0251,0.1453,0.0142,0.0329236172,0.3742317823,0.5928446005
2311,0.3175,6448.0,18954.0,6300.0,0.7701,873.0,18.0,0.0373,0.9319,0.0115,0.0009,0.0144369586,0.3282001925,0.6573628489
2312,0.2494,17764.0,17764.0,5298.0,0.7938,730.0,15.0,0.0067,0.7513,0.0,0.0,0.0248815166,0.3672985782,0.6078199052
2313,0.7642,33840.0,33840.0,7600.0,0.2867,1159.0,25.0,0.555,0.0668,0.1942,0.1392,0.0206185567,0.2226804124,0.7567010309
2314,0.4498,28280.0,28280.0,6206.0,0.376,950.0,20.0,0.8103,0.0644,0.0644,0.0095,0.0145310436,0.3751651255,0.6103038309
2315,0.3435,5287.0,15239.0,6359.0,0.55,930.0,20.0,0.3811,0.3553,0.0509,0.0157,0.0278254895,0.3119203023,0.6602542082
2316,0.6415,10268.0,23868.0,9696.0,0.3324,1012.0,21.0,0.7673,0.0962,0.0801,0.0233,0.0136054422,0.3487133984,0.6376811594
2317,0.4828,13800.0,13800.0,10183.0,0.4763,841.0,18.0,0.604,0.1111,0.1387,0.038,0.0324675325,0.3766233766,0.5909090909
2318,0.4733,7506.0,9506.0,6855.0,0.2364,1010.0,22.0,0.8594,0.0304,0.0304,0.0138,0.0142729706,0.267618198,0.7181088314
2319,0.5969,19790.0,19790.0,5123.0,0.3764,1050.0,23.0,0.5106,0.1129,0.2024,0.0709,0.0201577564,0.1814198072,0.7984224365
2320,0.6364,24600.0,24600.0,8677.0,0.354,1105.0,24.0,0.6238,0.1744,0.0397,0.0212,0.0216606498,0.3098676294,0.6684717208
